wind_mw,solar_mw,storage_mwh,import_mw,demand_mult,unserved_mwh,curtailment_mwh,renewable_share_pct,operational_cost_eur,capex_eur,total_cost_eur
1182.0653032409216,2753.0727209806573,1966.8341519858752,419.27238790080514,1.2087498311313185,0.0,242415.3,31.8,271512600.0,178412176.0,449924776.0
25.9996955074296,2889.5836594066736,1040.4601340919876,407.9614303605652,0.9564431778536375,0.0,422926.2,25.2,235550837.0,113491504.0,349042341.0
1854.9336391932034,1433.87628134722,1365.1631964184407,149.37415636815078,1.4769297777246195,46447.5,0.0,24.4,367381717.0,157566269.0,524947985.0
372.0510733985175,724.3374342251501,1717.9657211154276,912.5827441419312,1.027288444513981,0.0,0.0,11.29,300005857.0,49653824.0,349659681.0
979.5348518445162,2662.5865035630723,1756.7314676216033,379.0526950373052,1.2102116921096575,0.0,197525.3,29.51,280991233.0,149164447.0,430155679.0
1546.4787159336472,2654.0235952496473,1565.9202600521699,569.9338186415264,0.9627690580828652,0.0,446817.6,40.74,187854302.0,195518077.0,383372379.0
1884.7843114807135,3142.028317735332,1596.194871636666,99.8624771607295,1.0226384202488576,0.0,670525.5,44.34,187405968.0,251835386.0,439241354.0
1550.4067612494543,83.99854333246556,1958.4492674145592,377.1446803556807,1.3315875202144942,24.6,0.0,14.24,376857021.0,135505620.0,512362641.0
1850.5857194975704,1432.5064939847987,638.2649771993321,608.7411288982468,1.2485936242488305,0.0,5161.9,28.76,293008929.0,136087881.0,429096809.0
853.056853347702,2184.4423637997816,1870.7627391329895,467.64025662659645,1.0180453084503789,0.0,150202.2,29.49,236358983.0,117046303.0,353405287.0
786.4744743110631,1430.6083468130205,262.21738605243974,162.8715005545549,1.3107372440362064,6301.5,0.0,17.94,354593900.0,26973120.0,381567020.0
707.8111175255622,3466.281162436582,487.19349071721484,98.92450510482232,1.3521027378001547,22760.7,380631.4,28.37,318683595.0,127324960.0,446008555.0
1836.9601682487591,1009.551485443501,404.1762032909559,185.76613487108716,1.2132073808199073,10.9,12.6,26.03,295543968.0,117014122.0,412558090.0
976.6486969995175,941.7666186719592,90.34623397885278,481.4913403262807,1.475599408581365,1334.7,0.0,14.13,421298585.0,28590016.0,449888601.0
1360.5025335693028,1798.6888005618848,221.38414805923225,252.43629054958728,1.0768643697447255,0.0,50146.5,30.93,244880209.0,97021591.0,341901800.0
1594.6154071860835,3182.460194070568,1803.283707132877,984.5686082507541,1.4894200098627195,0.0,230135.9,32.03,335898254.0,233064273.0,568962527.0
1987.0031918212412,260.7143700254703,275.58707185561036,304.46652647603287,1.2317389524386768,0.0,0.0,20.98,320635410.0,127137248.0,447772658.0
202.19889795092433,3070.242956821777,1233.5123581546181,542.364402302205,0.9991867940203747,0.0,480761.0,27.29,239203391.0,128043987.0,367247378.0
528.0376641244114,581.9326506855967,1703.8663155895972,584.2278600612182,1.3410776565117801,0.0,0.0,8.95,403769553.0,49246314.0,453015867.0
617.2285191674036,1347.647072630446,809.7099288530676,760.0149717440348,1.3634117926047409,0.0,0.0,15.19,382557619.0,30239271.0,412796890.0
